% File Generated: 02-Feb-2012 01:27:31
% Dataset Collection: Colonial Era Weather Archive
% Type: TMAX - Monthly
% Version: LATEST
% Dataset Hash: d4007075d4018cc53e3edc08ca9a3e6a
% 
% ------------------------------------
% 
% This file is a plain text export of a portion of the temperature data contained 
% in Berkeley Earth Surface Temperature Analysis.
% 
% The associated dataset name is shown above, while this file should have the 
% name
% 
% 	site_summary.txt
% 
% For general information about this data product, please refer to the associated 
% data set readme file: README.txt
% 
% The current file contains a brief summary of the geolocation data for stations 
% appearing in this dataset.  Information is presented in tab delimited columnar 
% format.  Primary temperature data, secondary data such as quality control 
% flags, and other metadata can be found in other files in the same directory and 
% should be distributed together.
% 
% In addition, the files:
% 
% 	site_detail.txt
% 	site_complete_detail.txt
% 
% Provide additional information detail regarding each site and may be used in 
% place of this file.  The current file is meant as a simple summary for user 
% convenience and only provides basic geolocation info.
% 
% The columns contained in this file are as follows:
% 
% 	Station ID: A unique integer identifying each station.
% 
% 	Latitude: The present day latitude of the station in degrees and decimal 
% fraction of a degree.  Latitudes run from -90 to +90, where negative numbers 
% indicate positions in the southern hemisphere.
% 
% 	Longitude: The present day longitude of the station in degrees and decimal 
% fraction of a degree.  Longitudes run from -180 to +180, where negative numbers 
% indicate positions in the western hemisphere.
% 
% 	Elevation: The reported elevation of the station in meters above mean sea 
% level.
% 
% 
% Note that these locations reflect present station position only.  Information 
% on historical site locations, if available, is provided in the file 
% "site_complete_detail.txt".  Information on the state name, country of 
% residence, various identification, and other station metadata can be found in 
% "site_detail.txt" or "site_complete_detail.txt".
% 
% 
% ------------------------------------
% Station ID, Latitude, Longitude, Elevation (m)
% 
44147	  12.5800	 106.2500	1400.00
44153	  13.7500	 106.8800	   4.00
44170	  15.1000	 106.5000	  10.00
44182	  16.4800	 105.2300	   7.00
44190	  16.7000	 104.8500	  10.00
44195	  17.6700	 104.0800	-999.00
44196	  18.1200	 103.3300	   6.00
44200	  19.8300	 103.4000	   4.00
44202	  20.4200	 106.6700	   5.00
44204	  20.8000	 104.2700	   5.00
44207	  20.8700	 104.3300	   5.00
44208	  20.9500	 104.4700	   9.00
44215	  21.8300	 104.4300	 245.00
44219	  22.5000	 101.5300	 110.00
44222	  22.7300	 103.7300	 210.00
44223	  22.8800	 102.6000	 168.00
44224	-999.0000	-999.0000	-999.00
44225	  18.4200	 -64.6000	   6.00
44250	 -13.2800	 176.1300	   3.00
44334	-999.0000	-999.0000	-999.00
44337	 -11.6500	  27.4700	1233.00
44339	  -6.7300	  23.9300	   0.00
44345	  -4.9200	  38.3300	-999.00
44350	   0.0500	  18.3000	-999.00
44352	   3.4500	  25.7000	   0.00
44353	-999.0000	-999.0000	-999.00
44354	-999.0000	-999.0000	-999.00
44355	-999.0000	-999.0000	-999.00
44434	  17.8000	  31.0800	1480.00
87654	 -49.3300	  70.2200	  14.00
87655	  -7.9200	 -14.4000	  16.00
87656	  32.9300	  -2.7000	  38.00
87657	  33.6800	   1.0200	1305.00
87658	  33.8000	   2.8800	 770.00
87659	  34.6700	   0.8000	1167.00
87660	  34.8500	   3.3300	 124.00
87661	  35.4000	   8.1200	 863.00
87662	  35.7000	  -0.6500	  60.00
87663	  36.4700	   7.6000	 270.00
87664	  36.5200	   4.1800	 942.00
87665	 -15.2000	  12.1500	   3.00
87666	 -14.9200	  13.4800	1786.00
87667	 -12.3300	  13.5500	   3.00
87668	  -5.5500	  12.2000	  20.00
87669	 -54.8200	 -68.3200	  12.00
87670	 -51.6300	 -69.2800	  26.00
87671	 -50.0200	 -68.5300	  11.00
87672	 -38.9500	 -67.9800	 265.00
87673	 -36.2200	 -65.4200	 312.00
